Name,unique_id,Year of Work,Auction House,Session,Meeting,Sale of,Description,Product URL,Image URL,Size,Category,Period,Estimate RMB,Sold For RMB,China,T,China*T,Estimate,Size_c,weights,subclass,Stratum
Qianlong Pastel Flower Dish Ruyi Ear Gourd Zun vase,99,Qing Qianlong,Christie's,Important Chinese Porcelain Crafts (I & II),2003 Autumn Art Auction,27/10/2003,Six-character seal script mark,https://auction.artron.net/paimai-art23170058,https://image.artron.net/wd/auction//31/art/705/69387fe3ed8de18d9cda9b2934c64488.jpg,23,Vase,Qing,1431000,14551415,0,1,0,1431000.0,3,1.06683695189442,2,V2
Qing Yongzheng imitation kiln glazed begonia type amphora flat ear vase,108,Qing Yongzheng,Christie's,Important Chinese Porcelain Crafts (I & II),2003 Autumn Art Auction,27/10/2003,Blue and white six-character seal script,https://auction.artron.net/paimai-art23170106,https://image.artron.net/wd/auction//31/art/705/9b18fbd1860f5e75e763c59c21962e45.jpg,52,Vase,Qing,291500,886690,0,1,0,291500.0,4,0.976779287124115,1,V1
Qianlong tea glazed begonia vase,109,Qing Qianlong,Christie's,Important Chinese Porcelain Crafts (I & II),2003 Autumn Art Auction,27/10/2003,Inscribed in six characters in seal script,https://auction.artron.net/paimai-art23170095,https://image.artron.net/wd/auction//31/art/705/06fefc3f08f24e0f64c61cf9225c092d.jpg,30,Vase,Qing,291500,570015,0,1,0,291500.0,4,0.976779287124115,1,V1
Qingyongzheng imitation Ru kiln glaze vase,110,Qing Yongzheng,Christie's,Important Chinese Porcelain Crafts (I & II),2003 Autumn Art Auction,27/10/2003,Four-character seal script mark,https://auction.artron.net/paimai-art23170096,https://image.artron.net/wd/auction//31/art/705/1fa370389955116467e0286af5df0078.jpg,13,Vase,Qing,143100,228006,0,1,0,143100.0,1,1.28591954022989,6,V6
Qianlong imitation Ru kiln glaze ear vase,111,Qing Qianlong,Christie's,Important Chinese Porcelain Crafts (I & II),2003 Autumn Art Auction,27/10/2003,Six-character seal script mark,https://auction.artron.net/paimai-art23170097,https://image.artron.net/wd/auction//31/art/705/dd99767cd356cfc1bea4dccdc6d2de2a.jpg,15,Vase,Qing,132500,126670,0,1,0,132500.0,2,1.42879948914432,5,V5
Qianlong Qinglong pink green glaze relief animal face gluttonous pattern celestial ball vase,112,Qing Qianlong,Christie's,Important Chinese Porcelain Crafts (I & II),2003 Autumn Art Auction,27/10/2003,Six-character seal script mark,https://auction.artron.net/paimai-art23170099,https://image.artron.net/wd/auction//31/art/705/0812b45e14570202b049730fcfed7be1.jpg,55,Vase,Qing,5300000,9802615,0,1,0,5300000.0,4,0.976779287124115,1,V1
Qing Yongzheng kiln glazed three-string pattern vase,113,Qing Yongzheng,Christie's,Important Chinese Porcelain Crafts (I & II),2003 Autumn Art Auction,27/10/2003,Four-character seal mark in seal script,https://auction.artron.net/paimai-art23170103,https://image.artron.net/wd/auction//31/art/705/ae31d683b2c48235806310868fb566ef.jpg,36,Vase,Qing,742000,2204535,0,1,0,742000.0,4,0.976779287124115,1,V1
Qianlong imitation Ru kiln glaze hexagonal vase,115,Qing Qianlong,Christie's,Important Chinese Porcelain Crafts (I & II),2003 Autumn Art Auction,27/10/2003,Six-character seal script mark,https://auction.artron.net/paimai-art23170104,https://image.artron.net/wd/auction//31/art/705/1fa3fa6b8db7c99609f99c337ad25e03.jpg,47,Vase,Qing,742000,1848375,0,1,0,742000.0,4,0.976779287124115,1,V1
Qing Yongzheng imitation song kiln glaze paved ear vase,116,Qing Yongzheng,Christie's,Important Chinese Porcelain Crafts (I & II),2003 Autumn Art Auction,27/10/2003,Six-character seal script mark,https://auction.artron.net/paimai-art23170105,https://image.artron.net/wd/auction//31/art/705/62b8b703de2da16cb285285471badfe6.jpg,25,Vase,Qing,185500,164671,0,1,0,185500.0,3,1.06683695189442,2,V2
Qing Kangxi cowpea red glaze lai jinzun vase,119,Qing Kangxi,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510065,https://image.artron.net/wd/auction//31/art/599/0073ab6782aac996ecc1f0dfa301ca00.jpg,20,Vase,Qing,2491000,2916855,0,1,0,2491000.0,3,1.06683695189442,2,V2
Qing Jiaqing kiln glazed pomegranate zun vase,121,Qing Jiaqing,Christie's,Important Chinese Porcelain Crafts (I & II),2003 Autumn Art Auction,27/10/2003,Inscribed in six characters in seal script,https://auction.artron.net/paimai-art23170109,https://image.artron.net/wd/auction//31/art/705/060482cb8504f8c3611463d0afa474ce.jpg,19,Vase,Qing,132500,240673,0,1,0,132500.0,3,1.06683695189442,2,V2
Qingyongzheng pink green glaze flower vase,123,Qing Yongzheng,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510078,https://image.artron.net/wd/auction//31/art/599/657ecb2b9d109812f5e2f69259a0bd46.jpg,27,Vase,Qing,742000,2085815,0,1,0,742000.0,3,1.06683695189442,2,V2
Qing Kangxi cowpea red glazed chrysanthemum petal vase,130,Qing Kangxi,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510066,https://image.artron.net/wd/auction//31/art/599/085f2e5471cf38cb7fda50dd1c0a8ab7.jpg,21,Vase,Qing,530000,506680,0,1,0,530000.0,3,1.06683695189442,2,V2
Qing Yongzheng imitation official kiln convex drum string pattern neck vase,131,Qing Yongzheng,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510085,https://image.artron.net/wd/auction//31/art/599/0ec6a47f1793fc052b7d62efaae47018.jpg,22,Vase,Qing,265000,532014,0,1,0,265000.0,3,1.06683695189442,2,V2
Qing Yongzheng kiln changed glaze to fight for amphora vase,133,Qing Yongzheng,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510081,https://image.artron.net/wd/auction//31/art/599/c79e6a677c1eda6814bbbe628301909c.jpg,34,Vase,Qing,424000,443345,0,1,0,424000.0,4,0.976779287124115,1,V1
Qianlong furnace glaze Ruyi ear flat vase,134,Qing Qianlong,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510083,https://image.artron.net/wd/auction//31/art/599/82730cbdd2bd3c6203f3ca78243f643c.jpg,33,Vase,Qing,1325000,1136055,0,1,0,1325000.0,4,0.976779287124115,1,V1
Qianlong of the Qing Dynasty imitated the official kiln three sacrifices vase,138,Qing Qianlong,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510084,https://image.artron.net/wd/auction//31/art/599/6b97eb1efeb079311c24559cff3930f8.jpg,30,Vase,Qing,212000,253340,0,1,0,212000.0,4,0.976779287124115,1,V1
Qing Yongzheng Ji blue glazed vase,140,Qing Yongzheng,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510111,https://image.artron.net/wd/auction//31/art/599/bd0e925607929b5fc888899d22d22b5b.jpg,28,Vase,Qing,212000,354676,0,1,0,212000.0,3,1.06683695189442,2,V2
Ming ChongZhen Blue and white water margin character picture cylinder vase,146,Ming Chongzhen,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510154,https://image.artron.net/wd/auction//31/art/599/ef622aebf36165ade3229186077cd20e.jpg,43,Vase,Ming,143100,291341,0,1,0,143100.0,4,0.228607918263091,4,V4
Qing Dynasty 18th century multicolored dragon pattern flower vase pair,150,"Qing Dynasty, 18th century",Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510164,https://image.artron.net/wd/auction//31/art/599/57712a9beac02192fe3cc25ec626c801.jpg,46,Vase,Qing,63600,107670,0,1,0,63600.0,4,0.976779287124115,1,V1
Qing Kangxi Blue and white figure figure figure Phoenix Tail vase,156,Qing Kangxi,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510161,https://image.artron.net/wd/auction//31/art/599/e83c35a9c2e4f50dc31ca63a101e09b6.jpg,79,Vase,Qing,424000,443345,0,1,0,424000.0,4,0.976779287124115,1,V1
Qing Kangxi Colorful horse riding lady figure skimming Guanyin vase,159,Qing Kangxi,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510181,https://image.artron.net/wd/auction//31/art/599/3cf1e68f3e1606192a4e457c80547b87.jpg,47,Vase,Qing,477000,633350,0,1,0,477000.0,4,0.976779287124115,1,V1
Qing Jiaqing water chestnut vase with tea glaze,162,Qing Jiaqing,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510171,https://image.artron.net/wd/auction//31/art/599/e090c53a3d221e74033c3db3eafda6b9.jpg,32,Vase,Qing,111300,88669,0,1,0,111300.0,4,0.976779287124115,1,V1
Qing Yongzheng Coral red glaze depicted gold pan dragon vase,165,Qing Yongzheng,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510172,https://image.artron.net/wd/auction//31/art/599/11c5e129585c2d9dafaef6dab690498c.jpg,26,Vase,Qing,143100,278674,0,1,0,143100.0,3,1.06683695189442,2,V2
Qing Jiaqing bean green glazed gourd vase,168,Qing Jiaqing,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510185,https://image.artron.net/wd/auction//31/art/599/273fe0c187037acb5001a703a1154e42.jpg,33,Vase,Qing,106000,114003,0,1,0,106000.0,4,0.976779287124115,1,V1
Qianlong Furnace Jun glaze pile ear vase,172,Qing Qianlong,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510193,https://image.artron.net/wd/auction//31/art/599/56f21c65084bdfbee05b696e1156fdf6.jpg,24,Vase,Qing,143100,164671,0,1,0,143100.0,3,1.06683695189442,2,V2
Qianlong Qingquan white glaze ground blue and white glaze red landscape vase,173,Qing Qianlong,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510203,https://image.artron.net/wd/auction//31/art/599/38121e9fe75ee2c146ec8f9269b3cb77.jpg,42,Vase,Qing,74200,76002,0,1,0,74200.0,4,0.976779287124115,1,V1
Qianlong Blue and white flowers wave pattern vase,174,Qing Qianlong,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510189,https://image.artron.net/wd/auction//31/art/599/1d0de7a1a59aecc3ee1f6c74ea77e04d.jpg,52,Vase,Qing,439900,380010,0,1,0,439900.0,4,0.976779287124115,1,V1
Qing 19th century blue and white dragon pattern large prize vase,175,Qing Nineteenth Century,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510205,https://image.artron.net/wd/auction//31/art/599/4890f0462b9e9c9e04794cf236ac4b68.jpg,90,Vase,Qing,63600,190005,0,1,0,63600.0,4,0.976779287124115,1,V1
Qianlong Blue glaze double elephant ear vase,177,Qing Qianlong,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510188,https://image.artron.net/wd/auction//31/art/599/8c949ebdaf01cdbfba69e6fbd1fa8c8e.jpg,30,Vase,Qing,84800,114003,0,1,0,84800.0,4,0.976779287124115,1,V1
Qianlong kiln changed glazed pomegranate vase,178,Qing Qianlong,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510194,https://image.artron.net/wd/auction//31/art/599/dd0ff26dca5b36dc2710693b4f495f02.jpg,20,Vase,Qing,143100,202672,0,1,0,143100.0,3,1.06683695189442,2,V2
Qianlong of the Qing Dynasty Pastel figure Guanyin vase,179,Qing Qianlong,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510198,https://image.artron.net/wd/auction//31/art/599/b7328a3f81d90c43e0a3da28c168f742.jpg,40,Vase,Qing,74200,76002,0,1,0,74200.0,4,0.976779287124115,1,V1
Qianlong Qinghua Three Sheep Kaitai Guanyin vase,180,Qing Qianlong,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510204,https://image.artron.net/wd/auction//31/art/599/a2a0776d2d3a9423bcd78ea1f6550940.jpg,39,Vase,Qing,159000,152004,0,1,0,159000.0,4,0.976779287124115,1,V1
Qianlong Transparent set light blue long-necked vase,182,Qing Qianlong,Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510212,https://image.artron.net/wd/auction//31/art/599/b1da5f53f072b0febc7953b4504308f6.jpg,28,Vase,Qing,132500,152004,0,1,0,132500.0,3,1.06683695189442,2,V2
"In the eighteenth century of the Qing Dynasty, the blue ground set yellow flowers and birds pattern flowers vase pair",183,"Qing Dynasty, 18th century",Christie's,"Spring Auction 2003 - Fine Art, Ceramics and Crafts from the Chinese Imperial Court",Spring Auction 2003,07/07/2003,,https://auction.artron.net/paimai-art20510216,https://image.artron.net/wd/auction//31/art/599/761ae4ce7db6c5bb4dc519ae36d7e817.jpg,22,Vase,Qing,68900,63335,0,1,0,68900.0,3,1.06683695189442,2,V2
Ming Wanli Colorful dragon pattern halberd flower vase,196,Ming Wanli,Christie's,Autumn Auction 2002 - Unique Insight: Important Chinese Art from the Mano Art Museum,Autumn Auction 2002,28/10/2002,,https://auction.artron.net/paimai-art18740034,https://image.artron.net/wd/auction//31/art/484/990773be6f2ac1918285fd1ca789810a.jpg,30,Vase,Ming,2862000,4742546,0,1,0,2862000.0,4,0.228607918263091,4,V4
Early 15th century of the Ming Dynasty Longquan kiln green shaft plum vase,206,Early Ming 15th century,Christie's,Autumn Auction 2002 - Unique Insight: Important Chinese Art from the Mano Art Museum,Autumn Auction 2002,28/10/2002,,https://auction.artron.net/paimai-art18740057,https://image.artron.net/wd/auction//31/art/484/523b549833a32d1d0a7c47cd87c1f123.jpg,39,Vase,Ming,424000,354676,0,1,0,424000.0,4,0.228607918263091,4,V4
Qianlong Qinglong tea glaze ear vase,219,Qing Qianlong,Christie's,Autumn Auction 2002 - Unique Insight: Important Chinese Art from the Mano Art Museum,Autumn Auction 2002,28/10/2002,,https://auction.artron.net/paimai-art18740060,https://image.artron.net/wd/auction//31/art/484/e01ba3b61155493c999753db1a3fb7ed.jpg,34,Vase,Qing,318000,405344,0,1,0,318000.0,4,0.976779287124115,1,V1
"Qingqianlong blue and white folding branches, fruit plum vase",224,Qing Qianlong,Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760118,https://image.artron.net/wd/auction//31/art/485/bd7e5785acfc6a46cb7d2f766dac16ac.jpg,32,Vase,Qing,1113000,1477746,0,0,0,1113000.0,4,0.976779287124115,1,V1
Qingdao light blue and white folding flower branches flower stick vase,227,Qing Daoguang,Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760120,https://image.artron.net/wd/auction//31/art/485/cf79bc8aac6575b04b988ba59e91a7b4.jpg,31,Vase,Qing,185500,253340,0,0,0,185500.0,4,0.976779287124115,1,V1
"Qing 18th century colorful blooming figure flowers, birds, phoenix tail vase",230,"Qing Dynasty, 18th century",Christie's,Autumn Auction 2002 - Fine Chinese Ceramics and Crafts,Autumn Auction 2002,27/10/2002,,https://auction.artron.net/paimai-art18760145,https://image.artron.net/wd/auction//31/art/485/7436745287eb06299cf89cd2127484e0.jpg,45,Vase,Qing,265000,190005,0,0,0,265000.0,4,0.976779287124115,1,V1
